article_id,title,blurb,url,thumbnail_url,section,sub_category,tags,published_at,estimated_read_time_mins,is_breaking,word_count
3550feb5-f7ca-4097-8e13-5e2e12b6c451,How worried should we be about hantavirus?,Some passengers potentially exposed to hantavirus have already taken flights to numerous countries.,https://www.bbc.com/news/articles/c98r199e195o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/b327/live/76b6ee00-4a38-11f1-b55d-0f258dce1735.jpg,News,World,"[""world"", ""international"", ""global""]",2026-04-23T11:00:26,3,False,921
da091f78-f038-443a-979f-883ee0d68ba0,White House calls Mark Hamill 'sick' after actor's Trump grave post,"The Star Wars actor apologised and deleted the post, which contained an AI image of the president in a shallow grave.",https://www.bbc.com/news/articles/c4g723pkgllo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/07f2/live/87c50000-4aca-11f1-9a78-91accbab2de0.jpg,News,World,"[""world"", ""international"", ""global""]",2026-04-23T11:12:13,3,False,971
ecf14b55-4edf-4243-9eae-b278ca040a59,Delhi Capitals v Kolkata Knight Riders - IPL scorecard,Latest scorecard from the Indian Premier League match between Delhi Capitals and Kolkata Knight Riders in Delhi.,https://www.bbc.co.uk/sport/cricket/scorecard/e-237315?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/987a/live/adc1f980-4781-11f1-bd52-e755d604ece4.png,Sport,Cricket,"[""cricket"", ""sport"", ""ashes"", ""test match""]",2026-04-23T13:30:01,5,False,886
1890533c-d7e1-49ab-a540-80d237432b52,Napoli 'smell blood' & target Premier League's discarded stars,"After Scott McTominay was a hit, Napoli went back to the Premier League for Kevin de Bruyne, could more players follow them to Serie A?",https://www.bbc.com/sport/football/articles/cy5w4qzygzlo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/9def/live/849eea80-4b66-11f0-9a0b-27ba8ae87ef8.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-04-23T14:37:24,4,False,1019
9e98357f-c7dd-4c39-bbbf-ac3484b2f404,Tech Now,How research linking climate change and extreme weather events is being used in lawsuits.,https://www.bbc.co.uk/iplayer/episode/m002tkdv?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/images/ic/240x135/p0n987mt.jpg,Technology,Tech & AI,"[""technology"", ""AI"", ""internet"", ""innovation"", ""data""]",2026-04-23T15:48:47,3,False,529
626a2725-e0c2-44d9-9a3d-03facc772603,Injured Alcaraz & Djokovic pull out of Madrid Open,Carlos Alcaraz and Novak Djokovic pull out of next week's Madrid Open as their clay-court preparations for next month's French Open continue to be disrupted by injury.,https://www.bbc.com/sport/tennis/articles/cqj81rzp1dwo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/f530/live/9df623c0-3a73-11f1-a972-552682926a9b.png,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-04-23T16:24:38,4,False,1048
a4cefab1-7490-4c06-960e-9396164cdd40,Wait to name England selector 'ridiculous' - Vaughan,"Former captain Michael Vaughan says it is ""ridiculous"" England are yet to appoint their new national selector.",https://www.bbc.com/sport/cricket/articles/ckgp1v749z2o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/a362/live/333f02c0-4943-11f1-ac78-2112837ce2aa.jpg,Sport,Cricket,"[""cricket"", ""sport"", ""ashes"", ""test match""]",2026-04-23T17:13:28,6,False,556
408ae0d1-c26a-4507-b2b3-c6085ed93b94,"Cages, crushes and stabbings - is European away safety getting worse?",BBC Sport explores the safety issues fans face when following their team across Europe.,https://www.bbc.com/sport/football/articles/c2lg7kkqe11o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/a4cc/live/fd0162d0-fcfc-11f0-b7e1-afb6d0884c18.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-04-23T18:54:51,3,False,521
d7eb5cea-bd79-4d99-88e6-4d563abce690,Arfield not throwing name in for Livingston job,Interim player-manager Scott Arfield does not intend to apply for the Livingston job and says getting grey hair may put him off the role altogether.,https://www.bbc.com/sport/football/articles/cq5pwwxw3ngo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/9782/live/2ff07840-4ae9-11f1-b8d1-0fcd60d6dd09.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-04-23T20:02:37,2,False,770
85341eb0-c3bd-43cd-bade-fb00da498f27,Artemis II crew: 'We left as friends - we came back as best friends',"The four crew members gave their first press conference since they splashed down nearly a week ago, and emphasised hope and unity.",https://www.bbc.com/news/articles/ce8jpz9rx2yo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/a5c8/live/87baadb0-39dd-11f1-8606-05fe34b06e1b.png,Science,Environment,"[""science"", ""climate"", ""environment"", ""nature"", ""research""]",2026-04-23T22:54:07,7,False,688
5d27e47d-377f-41c3-b5b9-ffa79b34c25c,$19bn order boosts Belfast Airbus factory,"Malaysian airline Air Asia places an order for 120 Airbus A220s, the wings of which are made in Belfast.",https://www.bbc.com/news/articles/c7597dnele2o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/13aa/live/968e3cc0-4988-11f1-b55d-0f258dce1735.jpg,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-04-24T07:22:32,5,False,659
4d083718-ffdb-4d49-bad6-91b15552ee06,Apple to pay up to $95 to some US iPhone buyers over AI lawsuit,Claims from last year said the tech firm’s advertising of Apple Intelligence fooled iPhone buyers.,https://www.bbc.com/news/articles/c0j2nydnzy7o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/4139/live/e64eeb80-4927-11f1-ac78-2112837ce2aa.jpg,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-04-24T07:28:58,7,False,780
6f816d1f-7687-476d-9fad-8f4eba28eaa3,Portugal and Italy will not suspend digital border checks for Brits,"Reports had suggested the countries were set to follow the example of Greece, which effectively suspended biometric checks for UK nationals.",https://www.bbc.com/news/articles/c78k9ke78ljo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/da7c/live/5ad49550-4a26-11f1-b55d-0f258dce1735.jpg,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-04-24T08:11:49,3,False,400
51f93d35-e988-4645-8824-721ed121c8b8,The £5.30 orange juice that tells the story of why supermarket prices are sky high,"Butter, chocolate, coffee and milk have all seen prices rocket. Tracing back through the story of one particular supermarket staple begins to explain why",https://www.bbc.com/news/articles/c397n3jl3z8o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/c624/live/674f7590-ab41-11f0-ba75-093eca1ac29b.jpg,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-04-24T08:19:35,2,False,980
cffcc6fe-68bf-4edc-adf8-2c9299b7cdac,China announces suspended death sentences for former defence ministers,The announcement follows recent ousting of several top officials in China's military.,https://www.bbc.com/news/articles/clypjx383j2o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/92e4/live/bd58af30-49ff-11f1-a9e7-0f8f590f205b.jpg,News,World,"[""world"", ""international"", ""global""]",2026-04-24T13:49:33,6,False,474
4fdf726e-4df8-458b-8f4a-10a80f3f0262,'I jumped around the house': Sabastian Sawe's parents celebrate marathon record,Emily and Simion Sawe share their pride at the runner's historic sub-two-hour marathon win.,https://www.bbc.com/news/videos/cn0pl57xlppo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/000c/live/00b3bf80-42e5-11f1-b55d-0f258dce1735.jpg,Sport,Athletics,"[""athletics"", ""sport"", ""running"", ""olympics""]",2026-04-24T15:02:14,7,False,1192
8f240c52-f2b1-47d5-94b9-528f73d231b5,"COP30: Trump and many leaders are skipping it, so does the summit still have a point?","The US president is notably absent from these UN climate talks, as are other world leaders, all of which prompts questions about the purpose of COP today.",https://www.bbc.com/news/articles/c205jvyg3wjo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/cdc6/live/3570dfa0-bbe5-11f0-ae46-bd64331f0fd4.jpg,Science,Environment,"[""science"", ""climate"", ""environment"", ""nature"", ""research""]",2026-04-24T15:27:00,2,False,569
156b2e1e-8fef-477d-9165-b98a91711c4d,'Closest I've felt' - Hodgkinson on breaking longest-standing world record,"Olympic champion Keely Hodgkinson says she feels ""closer than ever"" to breaking the women's 800m outdoor record - the longest-standing world record in athletics.",https://www.bbc.com/sport/athletics/articles/c0j5459ndv1o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/8af4/live/5ebfeeb0-109e-11f1-9120-a910fc22c6ac.jpg,Sport,Athletics,"[""athletics"", ""sport"", ""running"", ""olympics""]",2026-04-24T16:14:21,5,False,941
05fb7533-1c59-4159-bf1a-37aee2a979ad,That's for you Rory! - Alcaraz toasts win with golf celebration,"Carlos Alcaraz beats Joao Fonseca in the Men's singles at the Miami Open, and celebrates with a golf swing in front on the spectating Rory McIllroy.",https://www.bbc.com/sport/tennis/videos/clyd2qep04zo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/72f9/live/d5247a90-2538-11f1-b297-95b0a0a8331e.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-04-24T16:42:16,4,False,1051
08fd01b1-1af4-4c0a-9866-c4496954126d,Robots move in as waste firms struggle to find staff,Humanoid robots are being added to the automation of waste sorting.,https://www.bbc.com/news/articles/cvg0w84q1wyo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/dc3f/live/5e7df0a0-3e25-11f1-8ba5-cfdd8d3337ac.jpg,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-04-24T16:45:05,3,False,1070
2362fa4f-afa0-4832-bcba-33e6df152f93,Beatles 'code of conduct' brought in for tourists,The code is designed to protect the privacy of residents living near popular Fab Four landmarks.,https://www.bbc.com/news/articles/c87q1vj91pzo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/9c3a/live/d67d7a70-4a51-11f1-ac76-69efd0e705cd.jpg,News,UK Politics,"[""politics"", ""UK"", ""government"", ""policy""]",2026-04-24T18:21:01,5,False,475
f94908dc-0185-4ce3-b059-1db39d6bb5a5,Fresh cuts and feel-good favourites: The Marathon Mix With Clara Amfo,Clara Amfo brings you her ultimate playlist as she prepares for the London Marathon.,https://www.bbc.co.uk/sounds/play/p0nf3ty0?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/images/ic/240x135/p0nf3wsr.jpg,Sport,Athletics,"[""athletics"", ""sport"", ""running"", ""olympics""]",2026-04-24T18:45:40,3,False,880
e1ef2657-6bd3-4a5b-867e-edf13ab6f887,Chris Mason: What the early results tell us so far,"So far, we have a chunk of the results around the parts of England that have had contests and no results yet from Scotland or Wales.",https://www.bbc.com/news/articles/cvgz8d556zpo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/ad91/live/e53ca2f0-4aad-11f1-bd52-e755d604ece4.jpg,News,UK Politics,"[""politics"", ""UK"", ""government"", ""policy""]",2026-04-24T19:42:23,2,False,1009
09cde349-1f52-44dd-a5a1-aa37143ac194,When football turned to penalties to end 'cruel' system,No-one knew what to expect at football's first official penalty shootout - and no-one wanted to go down in history as the first to miss.,https://www.bbc.com/sport/football/articles/cr71enxvrd3o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/6f4e/live/4dd6e3e0-2905-11f1-8d7b-c7ea0e92917e.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-04-24T20:04:09,3,False,935
d3d3e7af-ceaf-4cf9-af81-2de4bd245695,Shell latest oil giant to see profits surge due to Iran war impact,The energy giant's profits jump by nearly a quarter as it benefits from the recent volatility in the oil price,https://www.bbc.com/news/articles/ce3p0x54drwo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/d823/live/94684120-49d8-11f1-9acb-332348f2c41f.jpg,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-04-24T20:43:59,2,False,716
be5e5254-3072-4abe-8c26-a9a0952eb962,Next to hike prices by up to 8% outside Europe due to Iran war costs,"No extra price rises are slated for the UK, which saw better than expected sales in the first quarter.",https://www.bbc.com/news/articles/cjrp8e0rjpeo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/9a3b/live/b391b740-d49d-11ef-a70a-7188cb9abb89.jpg,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-04-25T08:41:55,2,False,1047
b73f259b-9161-4d0a-8edd-cf4f494f6385,"Happy tennis, serious name - the making of Carlos Alcaraz","Before Carlos Alcaraz became the youngest man to complete the career Grand Slam, he was simply Carlitos from Murcia. This is his story.",https://www.bbc.com/sport/tennis/articles/c4gvy382jg9o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/5739/live/4dca2f20-ff83-11f0-9972-d3f265c101c6.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-04-25T09:47:47,3,False,523
4b35de7c-9c40-4072-9012-5c5f19391050,Battling Norrie beats Machac to advance in Madrid,"Briton Cameron Norrie says his gritty victory over Tomas Machac to reach the Madrid Open third round was ""one of the favourite matches"" of his career.",https://www.bbc.com/sport/tennis/articles/cn08dy9n3d1o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/77a0/live/e3c97a10-401c-11f1-9293-852e61b4f7c8.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-04-25T10:04:08,7,False,505
b7438591-29ab-49fd-a25a-835561db8e3f,'Month of worry' over doctor strike surgery delay,The strike further delays Tom Lawson's gastric bypass surgery after a more than three-year wait.,https://www.bbc.com/news/articles/crr1e1lgj7qo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/8ba4/live/60a6aa40-3333-11f1-8873-2d60fc58e0b0.jpg,News,Health,"[""health"", ""NHS"", ""medicine"", ""wellbeing""]",2026-04-25T10:31:59,5,False,1085
3720260f-ceca-4608-980e-d5a7c3d3369d,"Manchester born and bred, but moving to Israel","Richard Manville has lived in the UK all his life, but now he's leaving for Israel because he says the antisemitism here is intolerable.",https://www.bbc.com/news/videos/c3d2exme3ddo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/f3d9/live/f12a5c00-4563-11f1-b55d-0f258dce1735.jpg,News,UK Politics,"[""politics"", ""UK"", ""government"", ""policy""]",2026-04-25T13:44:30,2,False,639
8b996f43-3a12-4c2c-817a-5c0654b8693e,Hantavirus: WHO chief says public health risk is low,"The origin of the outbreak is still unknown, with the World Health Organisation saying investigations are ""still under way"".",https://www.bbc.com/news/videos/c4g0908drwpo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/5f66/live/7eb9b800-4a22-11f1-ac78-2112837ce2aa.jpg,News,Health,"[""health"", ""NHS"", ""medicine"", ""wellbeing""]",2026-04-25T14:49:50,3,False,802
5e125ff3-9eaa-454a-a09b-af9b89d61688,English clubs reach all three European finals for first time,English teams have reached the finals of three different European competitions in the same season for the first time.,https://www.bbc.com/sport/football/articles/c5yr4vle9w2o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/ddb1/live/016a1000-4a60-11f1-b55d-0f258dce1735.png,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-04-25T15:14:47,5,False,728
f10c183e-dfa6-41d2-b6da-e8b7856c0c35,The Interview,Rebecca Morelle speaks to astronaut Jeremy Hansen ahead of the Artemis II Moon mission.,https://www.bbc.co.uk/sounds/play/w3ct98jx?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/images/ic/240x135/p0n9y769.jpg,Science,Environment,"[""science"", ""climate"", ""environment"", ""nature"", ""research""]",2026-04-25T15:15:19,4,False,1035
46ec0d1a-4c95-4d91-82f9-b781148a6618,£20m mystery gift buys London Zoo new hospital where you can watch vets work,Visitors will be able to watch live veterinary procedures inside a state-of-the-art new animal hospital.,https://www.bbc.com/news/articles/cpqpj7wy4x4o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/7db5/live/847cb040-431e-11f1-ac78-2112837ce2aa.jpg,Science,Environment,"[""science"", ""climate"", ""environment"", ""nature"", ""research""]",2026-04-25T15:49:24,3,False,1110
09c42dfd-3713-42bc-915e-ca5322f13d05,Villa's Staniforth 'at ease' with decision to retire,Aston Villa midfielder and former England international Lucy Staniforth did not hesitate when she made the decision to retire from football at the end of the season.,https://www.bbc.com/sport/football/articles/cp3pw8v0qzno?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/f3e9/live/8dd92770-4956-11f1-91ca-0f2f4e61b132.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-04-25T16:51:07,6,False,785
07f02572-7b5b-4c07-af77-8071af7b8ce0,The great number nine decline - where have England's strikers gone?,BBC Sport takes an in-depth look at why England lack centre-forward options behind Harry Kane - a far cry from when the likes of Les Ferdinand only won 17 caps.,https://www.bbc.com/sport/football/articles/cx2018n9dx5o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/65d1/live/84f5a710-bf17-11f0-ae46-bd64331f0fd4.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-04-25T17:05:50,5,False,384
67bdd8d7-6c7a-41c3-aad9-34a7caf6dcd9,Robinson in contact with England as he eyes Test recall,Bowler Ollie Robinson confirms he has been in contact with both England head coach Brendon McCullum and managing director Rob Key as he eyes a recall to the Test side.,https://www.bbc.com/sport/cricket/articles/cpqpld7wjdyo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/7e39/live/9d71bdc0-47f6-11f1-b23e-e596ae21fbd4.jpg,Sport,Cricket,"[""cricket"", ""sport"", ""ashes"", ""test match""]",2026-04-25T17:06:43,3,False,520
21dc6952-0644-4605-b8df-483d9859d59e,NHS cancer jab could save patients hours in hospital,Thousands of patients will be offered a new injectable form of an immunotherapy drug that takes minutes.,https://www.bbc.com/news/articles/cx214vld41ko?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/afd2/live/a296b0b0-44b5-11f1-b55d-0f258dce1735.jpg,News,Health,"[""health"", ""NHS"", ""medicine"", ""wellbeing""]",2026-04-25T18:17:32,7,False,682
6b4f5e6a-e127-4c7f-8560-8add91a4ce4e,How Keely 2.0 dominated 800m field for first world indoor title,Keely Hodgkinson captures her first world indoor title in commanding fashion as she claims 800m gold with a championship record in Poland.,https://www.bbc.com/sport/athletics/articles/cpd5q0580dpo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/6615/live/9780a3d0-262d-11f1-b297-95b0a0a8331e.jpg,Sport,Athletics,"[""athletics"", ""sport"", ""running"", ""olympics""]",2026-04-25T18:33:05,7,False,579
aa94442a-c96e-49be-9e66-0b7db25d98e2,Mary Rand - the trailblazing Olympic champion,"Mary Rand, the first British woman to win athletics gold at the Olympics, was described as ""Marilyn Monroe on spikes"".",https://www.bbc.com/sport/athletics/articles/crr1dz940v9o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/1ddc/live/8c91e740-2a92-11f1-88af-dbfe759b0548.jpg,Sport,Athletics,"[""athletics"", ""sport"", ""running"", ""olympics""]",2026-04-25T18:55:19,5,False,702
2e73d912-6070-402a-8776-2188e43acf8a,Major train operator to be renationalised in months,"GWR, which runs trains between London and South Wales, will come under government control.",https://www.bbc.com/news/articles/cy02yyl1e7xo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/3292/live/06366080-4ae1-11f1-8c8d-458160734f59.jpg,News,UK Politics,"[""politics"", ""UK"", ""government"", ""policy""]",2026-04-25T19:52:31,7,False,354
fb51aea6-861d-4f8a-8e89-c27aeb87265c,How old is the oldest runner? Take our London Marathon quiz,"Can you beat our London Marathon quiz, or will you be limping to the finish?",https://www.bbc.com/sport/athletics/articles/cm2k5gndrleo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/9914/live/791f8c20-40cd-11f1-ac78-2112837ce2aa.jpg,Sport,Athletics,"[""athletics"", ""sport"", ""running"", ""olympics""]",2026-04-25T20:58:04,5,False,943
001ce4e8-bce7-4442-be47-b628b07210e4,'Only so much' voters can worry about - are attitudes to net zero changing?,Recent studies show a decline in the public's sense of urgency around reaching net zero.,https://www.bbc.com/news/articles/c62d4p807lro?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/4448/live/f16b6b80-43d5-11f1-bf3e-3d07e81b01ce.jpg,Science,Environment,"[""science"", ""climate"", ""environment"", ""nature"", ""research""]",2026-04-25T21:44:53,3,False,1109
99113c66-6eea-4c17-92ac-1055bfa6da16,BBC Inside Science,Creating and manufacturing a novel vaccine capable of combatting bird flu.,https://www.bbc.co.uk/sounds/play/w3ct977h?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/images/ic/240x135/p0m1ww2j.jpg,Science,Environment,"[""science"", ""climate"", ""environment"", ""nature"", ""research""]",2026-04-26T06:57:05,3,False,734
c540911a-1a96-4211-aa05-272e324777b2,What is vegan collagen?,What's the latest on Collagen?,https://www.bbc.com/news/videos/cge057x1n3vo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/79d6/live/7b23ccb0-328c-11f1-b297-95b0a0a8331e.jpg,News,Health,"[""health"", ""NHS"", ""medicine"", ""wellbeing""]",2026-04-26T07:13:17,6,False,1190
88182039-5d30-4635-a895-e8ddcb6d3a5d,Gauff beats Cirstea in Madrid despite stomach virus,Coco Gauff battles sickness as she comes from a set and a break down to beat Sorana Cirstea and reach the last 16 of the Madrid Open.,https://www.bbc.com/sport/tennis/articles/cgk0km8yjm0o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/6db5/live/af4e92d0-4174-11f1-bfbc-178a5f8f3b92.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-04-26T08:20:38,4,False,465
42b55277-82d3-44e5-9068-11a6905e1032,Podcast: Utilita Bowl at 25,Kevan James reflects on 25 years of Hampshire Cricket's Utilita Bowl.,https://www.bbc.co.uk/sounds/play/p0nhshjx?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/images/ic/240x135/p0nhsjgr.jpg,Sport,Cricket,"[""cricket"", ""sport"", ""ashes"", ""test match""]",2026-04-26T12:41:40,6,False,465
a28fb561-ad73-4640-92e1-73fa0f141758,Sabalenka confident 'Battle of the Sexes' won't damage women's sport,"BBC Sport speaks to Aryna Sabalenka and Nick Kyrgios about their controversial Battle of the Sexes-style match, set to take place in Dubai on 28 December.",https://www.bbc.com/sport/tennis/videos/cm28l1m133vo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/995c/live/10596740-d5ef-11f0-9fb5-5f3a3703a365.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-04-26T14:36:14,4,False,535
9201f160-3e44-4b87-afad-5c03df96eac7,Sir John Curtice: Why Labour's Brexit focus has shifted from Leavers to Remainers,Will the pursuit of a closer relationship with the EU risk courting electoral disaster by alienating Brexit-backing voters?,https://www.bbc.com/news/articles/c4gjn1d74jlo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/802e/live/0cf142f0-2444-11f1-934f-036468834728.jpg,Business,Economy,"[""business"", ""economy"", ""finance"", ""markets"", ""companies""]",2026-04-26T16:52:08,4,False,593
8d93eb58-8739-4085-9026-76e30de55077,Who has won tennis' 'Battle of the Sexes'?,BBC Sport's Ask Me Anything team details the history of 'Battle of the Sexes' matches in tennis,https://www.bbc.com/sport/tennis/articles/c147zlnxejyo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/e61c/live/ec3154a0-b955-11f0-aa13-0b0479f6f42a.jpg,Sport,Tennis,"[""tennis"", ""sport"", ""wimbledon"", ""grand slam""]",2026-04-26T17:00:11,2,False,368
de7b0a3f-06c9-4e95-be3d-fa333e73faae,How to see the Eta Aquariid meteor shower,How to see the Eta Aquariid meteor shower,https://www.bbc.com/news/videos/c4g9p39wq91o?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/9c23/live/690a15e0-4568-11f1-b55d-0f258dce1735.jpg,Science,Environment,"[""science"", ""climate"", ""environment"", ""nature"", ""research""]",2026-04-26T19:03:25,5,False,534
ab29ca46-5ad6-47eb-b20c-364c891d4b08,What death doulas can teach us about dying,Death doulas or soul midwives have increased in popularity in recent years. What do they do?,https://www.bbc.com/news/articles/cp9vp0ld1leo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/27ff/live/edf82250-4578-11f1-bd52-e755d604ece4.jpg,News,Health,"[""health"", ""NHS"", ""medicine"", ""wellbeing""]",2026-04-26T21:28:05,6,False,315
bfae467b-eb7c-4c51-b4a3-646bf0f2f592,Researchers look into island's health benefits,The team aims to find out what it is about the Isle of Wight that makes people feel better.,https://www.bbc.com/news/articles/c5yvpr21mnno?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/58fa/live/7bf481d0-329a-11f1-8cba-9df81803c83c.jpg,News,Health,"[""health"", ""NHS"", ""medicine"", ""wellbeing""]",2026-04-26T21:40:28,3,False,802
e3b1a37a-9838-4cf3-9ed0-89026004fb1b,Beard inquest delayed over Burnley 'bullying' concerns,"The inquest into the death of former Women's Super League football manager Matt Beard is delayed over concerns raised by his family about alleged ""bullying"".",https://www.bbc.com/sport/football/articles/c2021n1w8wjo?at_medium=RSS&at_campaign=rss,https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/b33d/live/5db78120-494e-11f1-bd44-e578c5bd51ff.jpg,Sport,Football,"[""football"", ""sport"", ""premier league"", ""soccer""]",2026-04-26T21:51:18,7,False,847
